four, 35, 1.400000
four, 63, 2.520000
four, 87, 3.480000
four, 60, 2.400000
four, 20, 0.800000
four, 124, 4.960000
four, 154, 6.160000
four, 29, 1.160000
four, 21, 0.840000
four, 125, 5.000000
four, 39, 1.560000
four, 130, 5.200000
four, 22, 0.880000
four, 82, 3.280000
four, 32, 1.280000
four, 15, 0.600000
four, 21, 0.840000
four, 82, 3.280000
four, 19, 0.760000
four, 59, 2.360000
four, 59, 2.360000
four, 39, 1.560000
four, 201, 8.040000
four, 72, 2.880000
four, 425, 17.000000
four, 27, 1.080000
four, 24, 0.960000
four, 18, 0.720000
four, 36, 1.440000
four, 17, 0.680000
four, 15, 0.600000
four, 171, 6.840000
four, 88, 3.520000
four, 74, 2.960000
four, 443, 17.720000
four, 21, 0.840000
fourteen, 110, 3.670333
fourteen, 98, 3.269933
fourteen, 143, 4.771433
fourteen, 166, 5.538867
fourteen, 220, 7.340667
fourteen, 154, 5.138467
fourteen, 102, 3.403400
nine, 30, 1.001000
nine, 132, 4.404400
nine, 126, 4.204200
nine, 136, 4.537867
nine, 108, 3.603600
nine, 50, 1.668333
nine, 49, 1.634967
nine, 112, 3.737067
nine, 239, 7.974633
nine, 59, 1.968633
nine, 69, 2.302300
nine, 16, 0.533867
nine, 134, 4.471133
nine, 61, 2.035367
nine, 95, 3.169833
nine, 111, 3.703700
nine, 95, 3.169833
nine, 83, 2.769433
nine, 82, 2.736067
nine, 67, 2.235567
nine, 153, 5.105100
nine, 88, 2.936267
nine, 76, 2.535867
nine, 58, 1.935267
nine, 96, 3.203200
nine, 61, 2.035367
nine, 88, 2.936267
nine, 80, 2.669333
nine, 119, 3.970633
nine, 50, 1.668333
nine, 164, 5.472133
nine, 122, 4.070733
nine, 111, 3.703700
nine, 53, 1.768433
nine, 77, 2.569233
nine, 133, 4.437767
nine, 112, 3.737067
nine, 33, 1.101100
nine, 65, 2.168833
nine, 82, 2.736067
nine, 52, 1.735067
nine, 86, 2.869533
nine, 22, 0.734067
nine, 101, 3.370033
nine, 104, 3.470133
nine, 130, 4.337667
nine, 92, 3.069733
nine, 186, 6.206200
nine, 90, 3.003000
nine, 46, 1.534867
nine, 142, 4.738067
nine, 138, 4.604600
nine, 104, 3.470133
nine, 75, 2.502500
nine, 116, 3.870533
nine, 87, 2.902900
nine, 102, 3.403400
nine, 15, 0.500500
nine, 111, 3.703700
nine, 15, 0.500500
nine, 20, 0.667333
nine, 27, 0.900900
nine, 49, 1.634967
nine, 85, 2.836167
nine, 26, 0.867533
nine, 66, 2.202200
nine, 28, 0.934267
nine, 91, 3.036367
nine, 167, 5.572233
nine, 73, 2.435767
nine, 128, 4.270933
nine, 38, 1.267933
nine, 99, 3.303300
nine, 70, 2.335667
nine, 62, 2.068733
nine, 89, 2.969633
nine, 25, 0.834167
nine, 43, 1.434767
nine, 24, 0.800800
nine, 50, 1.668333
nine, 51, 1.701700
nine, 46, 1.534867
nine, 58, 1.935267
nine, 31, 1.034367
nine, 22, 0.734067
nine, 85, 2.836167
nine, 41, 1.368033
nine, 26, 0.867533
nine, 251, 8.375033
nine, 29, 0.967633
nine, 30, 1.001000
nine, 15, 0.500500
nine, 15, 0.500500
nine, 22, 0.734067
nine, 47, 1.568233
nine, 99, 3.303300
nine, 104, 3.470133
nine, 57, 1.901900
nine, 25, 0.834167
nine, 32, 1.067733
nine, 33, 1.101100
nine, 41, 1.368033
nine, 17, 0.567233
nine, 69, 2.302300
nine, 56, 1.868533
nine, 22, 0.734067
nine, 57, 1.901900
nine, 80, 2.669333
nine, 18, 0.600600
nine, 15, 0.500500
nine, 19, 0.633967
nine, 90, 3.003000
nine, 49, 1.634967
nine, 56, 1.868533
nine, 46, 1.534867
nine, 222, 7.407400
nine, 242, 8.074733
nine, 58, 1.935267
one, 32, 1.067733
one, 78, 2.602600
one, 88, 2.936267
one, 73, 2.435767
one, 110, 3.670333
one, 127, 4.237567
one, 117, 3.903900
one, 208, 6.940267
one, 75, 2.502500
one, 188, 6.272933
one, 219, 7.307300
one, 54, 1.801800
one, 250, 8.341667
one, 92, 3.069733
one, 129, 4.304300
one, 68, 2.268933
one, 43, 1.434767
one, 103, 3.436767
one, 291, 9.709700
one, 45, 1.501500
one, 89, 2.969633
one, 301, 10.043367
one, 189, 6.306300
one, 90, 3.003000
one, 102, 3.403400
one, 83, 2.769433
one, 59, 1.968633
one, 73, 2.435767
one, 27, 0.900900
one, 64, 2.135467
one, 318, 10.610600
one, 78, 2.602600
one, 306, 10.210200
one, 90, 3.003000
one, 44, 1.468133
one, 87, 2.902900
one, 102, 3.403400
one, 232, 7.741067
one, 60, 2.002000
one, 29, 0.967633
one, 106, 3.536867
one, 160, 5.338667
one, 80, 2.669333
one, 151, 5.038367
one, 307, 10.243567
one, 125, 4.170833
one, 37, 1.234567
one, 20, 0.667333
one, 64, 2.135467
one, 58, 1.935267
one, 138, 4.604600
one, 119, 3.970633
one, 293, 9.776433
one, 217, 7.240567
one, 96, 3.203200
one, 385, 12.846167
one, 1, 0.033367
seven, 26, 0.867533
seven, 210, 7.007000
seven, 45, 1.501500
seven, 81, 2.702700
seven, 184, 6.139467
seven, 87, 2.902900
seven, 70, 2.335667
seven, 581, 19.386033
seven, 27, 0.900900
seven, 169, 5.638967
seven, 87, 2.902900
seven, 53, 1.768433
seven, 51, 1.701700
seven, 166, 5.538867
seven, 34, 1.134467
seven, 213, 7.107100
seven, 15, 0.500500
seven, 55, 1.835167
seven, 170, 5.672333
seven, 18, 0.600600
seven, 21, 0.700700
seven, 21, 0.700700
seven, 22, 0.734067
seven, 59, 1.968633
seven, 23, 0.767433
seven, 206, 6.873533
seven, 32, 1.067733
seven, 44, 1.468133
seven, 24, 0.800800
seven, 64, 2.135467
seven, 117, 3.903900
seven, 325, 10.844167
seven, 983, 32.799433
seven, 541, 18.051367
seven, 343, 11.444767
seven, 41, 1.368033
seven, 1258, 41.975267
seven, 132, 4.404400
seven, 30, 1.001000
seven, 194, 6.473133
seven, 1092, 36.436400
seven, 839, 27.994633
six, 103, 3.436767
six, 84, 2.802800
six, 92, 3.069733
six, 38, 1.267933
six, 169, 5.638967
six, 178, 5.939267
six, 100, 3.336667
six, 154, 5.138467
six, 58, 1.935267
six, 115, 3.837167
six, 117, 3.903900
six, 203, 6.773433
six, 68, 2.268933
six, 44, 1.468133
six, 116, 3.870533
six, 32, 1.067733
six, 38, 1.267933
six, 49, 1.634967
six, 38, 1.267933
six, 17, 0.567233
six, 24, 0.800800
six, 85, 2.836167
six, 83, 2.769433
six, 143, 4.771433
six, 82, 2.736067
six, 33, 1.101100
six, 61, 2.035367
six, 29, 0.967633
six, 55, 1.835167
six, 25, 0.834167
six, 30, 1.001000
six, 61, 2.035367
six, 42, 1.401400
six, 18, 0.600600
six, 43, 1.434767
six, 52, 1.735067
six, 46, 1.534867
six, 54, 1.801800
six, 137, 4.571233
six, 34, 1.134467
six, 127, 4.237567
six, 155, 5.171833
six, 93, 3.103100
six, 136, 4.537867
six, 27, 0.900900
six, 21, 0.700700
six, 23, 0.767433
six, 22, 0.734067
six, 27, 0.900900
six, 58, 1.935267
six, 39, 1.301300
six, 48, 1.601600
six, 29, 0.967633
six, 30, 1.001000
six, 108, 3.603600
six, 41, 1.368033
six, 127, 4.237567
six, 126, 4.204200
six, 74, 2.469133
six, 73, 2.435767
six, 38, 1.267933
six, 33, 1.101100
six, 45, 1.501500
six, 38, 1.267933
six, 27, 0.900900
six, 26, 0.867533
six, 25, 0.834167
six, 24, 0.800800
six, 18, 0.600600
six, 17, 0.567233
six, 18, 0.600600
six, 112, 3.737067
six, 68, 2.268933
six, 61, 2.035367
six, 55, 1.835167
six, 36, 1.201200
six, 19, 0.633967
six, 42, 1.401400
six, 55, 1.835167
six, 63, 2.102100
six, 57, 1.901900
six, 38, 1.267933
six, 42, 1.401400
six, 57, 1.901900
six, 75, 2.502500
six, 123, 4.104100
six, 140, 4.671333
six, 147, 4.904900
six, 262, 8.742067
six, 81, 2.702700
six, 25, 0.834167
six, 21, 0.700700
six, 18, 0.600600
six, 63, 2.102100
six, 52, 1.735067
six, 170, 5.672333
six, 89, 2.969633
six, 87, 2.902900
six, 376, 12.545867
six, 41, 1.368033
six, 128, 4.270933
six, 220, 7.340667
six, 109, 3.636967
six, 216, 7.207200
six, 258, 8.608600
sixteen, 26, 0.867533
sixteen, 162, 5.405400
sixteen, 712, 23.757067
sixteen, 93, 3.103100
ten, 391, 13.046367
ten, 142, 4.738067
ten, 119, 3.970633
ten, 224, 7.474133
ten, 24, 0.800800
ten, 93, 3.103100
thirteen, 26, 0.867533
thirteen, 36, 1.201200
thirteen, 192, 6.406400
thirteen, 55, 1.835167
thirteen, 51, 1.701700
thirteen, 44, 1.468133
thirteen, 80, 2.669333
thirteen, 55, 1.835167
thirteen, 48, 1.601600
thirteen, 34, 1.134467
thirteen, 51, 1.701700
thirteen, 45, 1.501500
thirteen, 50, 1.668333
thirteen, 24, 0.800800
thirteen, 28, 0.934267
thirteen, 23, 0.767433
thirteen, 27, 0.900900
thirteen, 19, 0.633967
thirteen, 105, 3.503500
three, 16, 0.533867
three, 81, 2.702700
three, 78, 2.602600
three, 343, 11.444767
three, 97, 3.236567
three, 73, 2.435767
three, 26, 0.867533
three, 89, 2.969633
three, 46, 1.534867
three, 19, 0.633967
three, 35, 1.167833
three, 28, 0.934267
three, 161, 5.372033
three, 139, 4.637967
three, 69, 2.302300
three, 61, 2.035367
three, 31, 1.034367
three, 64, 2.135467
three, 178, 5.939267
three, 53, 1.768433
three, 388, 12.946267
three, 79, 2.635967
three, 95, 3.169833
three, 107, 3.570233
three, 158, 5.271933
three, 265, 8.842167
three, 86, 2.869533
three, 43, 1.434767
three, 51, 1.701700
three, 38, 1.267933
three, 250, 8.341667
three, 115, 3.837167
three, 78, 2.602600
three, 138, 4.604600
three, 66, 2.202200
three, 119, 3.970633
three, 52, 1.735067
three, 151, 5.038367
three, 249, 8.308300
three, 54, 1.801800
three, 53, 1.768433
three, 90, 3.003000
three, 91, 3.036367
three, 69, 2.302300
three, 116, 3.870533
three, 57, 1.901900
three, 57, 1.901900
three, 136, 4.537867
three, 85, 2.836167
three, 61, 2.035367
three, 69, 2.302300
three, 365, 12.178833
three, 63, 2.102100
three, 159, 5.305300
three, 99, 3.303300
three, 86, 2.869533
three, 104, 3.470133
three, 124, 4.137467
three, 88, 2.936267
three, 58, 1.935267
three, 140, 4.671333
three, 262, 8.742067
three, 88, 2.936267
three, 93, 3.103100
three, 250, 8.341667
three, 5, 0.166833
tweleve, 110, 3.670333
tweleve, 98, 3.269933
tweleve, 143, 4.771433
tweleve, 166, 5.538867
tweleve, 220, 7.340667
tweleve, 154, 5.138467
tweleve, 102, 3.403400
two, 92, 3.069733
two, 50, 1.668333
two, 173, 5.772433
two, 81, 2.702700
two, 183, 6.106100
two, 167, 5.572233
two, 313, 10.443767
two, 79, 2.635967
two, 133, 4.437767
two, 77, 2.569233
two, 579, 19.319300
two, 176, 5.872533
two, 178, 5.939267
two, 195, 6.506500
two, 107, 3.570233
two, 375, 12.512500
two, 91, 3.036367
two, 82, 2.736067
two, 62, 2.068733
two, 207, 6.906900
two, 33, 1.101100
two, 50, 1.668333
two, 112, 3.737067
two, 125, 4.170833
two, 96, 3.203200
two, 75, 2.502500
two, 75, 2.502500
two, 54, 1.801800
two, 84, 2.802800
two, 95, 3.169833
two, 229, 7.640967
two, 160, 5.338667
two, 161, 5.372033
two, 48, 1.601600
two, 80, 2.669333
two, 17, 0.567233
two, 703, 23.456767
two, 194, 6.473133
two, 423, 14.114100
two, 52, 1.735067
two, 21, 0.700700
two, 21, 0.700700
two, 77, 2.569233
two, 292, 9.743067
two, 431, 14.381033
two, 26, 0.867533
two, 19, 0.633967
two, 15, 0.500500
two, 110, 3.670333
two, 123, 4.104100
two, 56, 1.868533
two, 52, 1.735067
two, 123, 4.104100
two, 125, 4.170833
two, 69, 2.302300
two, 49, 1.634967
two, 157, 5.238567
two, 82, 2.736067
two, 220, 7.340667
two, 64, 2.135467
two, 389, 12.979633
two, 211, 7.040367
two, 681, 22.722700
two, 69, 2.302300
